x,y,u_numeric
0.222222,0.191919,-0.050578
0.232323,0.191919,-0.052925
0.242424,0.191919,-0.055274
0.252525,0.191919,-0.057627
0.262626,0.191919,-0.059981
0.272727,0.191919,-0.062336
0.282828,0.191919,-0.064691
0.292929,0.191919,-0.067045
0.303030,0.191919,-0.069398
0.313131,0.191919,-0.071748
0.323232,0.191919,-0.074093
0.333333,0.191919,-0.076433
0.343434,0.191919,-0.078766
0.353535,0.191919,-0.081090
0.363636,0.191919,-0.083403
0.373737,0.191919,-0.085704
0.383838,0.191919,-0.087990
0.393939,0.191919,-0.090260
0.404040,0.191919,-0.092511
0.414141,0.191919,-0.094740
0.424242,0.191919,-0.096946
0.434343,0.191919,-0.099124
0.444444,0.191919,-0.101273
0.454545,0.191919,-0.103389
0.464646,0.191919,-0.105469
0.474747,0.191919,-0.107509
0.484848,0.191919,-0.109506
0.494949,0.191919,-0.111457
0.505051,0.191919,-0.113356
0.515152,0.191919,-0.115201
0.525253,0.191919,-0.116987
0.535354,0.191919,-0.118709
0.545455,0.191919,-0.120362
0.555556,0.191919,-0.121942
0.565657,0.191919,-0.123444
0.575758,0.191919,-0.124862
0.585859,0.191919,-0.126190
0.595960,0.191919,-0.127424
0.606061,0.191919,-0.128556
0.616162,0.191919,-0.129581
0.626263,0.191919,-0.130493
0.636364,0.191919,-0.131284
0.646465,0.191919,-0.131948
0.656566,0.191919,-0.132477
0.666667,0.191919,-0.132864
0.676768,0.191919,-0.133102
0.686869,0.191919,-0.133183
0.696970,0.191919,-0.133097
0.707071,0.191919,-0.132838
0.717172,0.191919,-0.132395
0.727273,0.191919,-0.131761
0.737374,0.191919,-0.130925
0.747475,0.191919,-0.129878
0.757576,0.191919,-0.128610
0.767677,0.191919,-0.127112
0.777778,0.191919,-0.125371
0.787879,0.191919,-0.123378
0.797980,0.191919,-0.121121
0.808081,0.191919,-0.118589
0.818182,0.191919,-0.115769
0.828283,0.191919,-0.112650
0.838384,0.191919,-0.109218
0.848485,0.191919,-0.105462
0.858586,0.191919,-0.101367
0.868687,0.191919,-0.096919
0.878788,0.191919,-0.092105
0.888889,0.191919,-0.086910
0.898990,0.191919,-0.081319
0.909091,0.191919,-0.075316
0.919192,0.191919,-0.068886
0.929293,0.191919,-0.062012
0.939394,0.191919,-0.054678
0.949495,0.191919,-0.046866
0.959596,0.191919,-0.038558
0.969697,0.191919,-0.029737
0.979798,0.191919,-0.020383
0.989899,0.191919,-0.010477
1.000000,0.191919,0.000000
0.000000,0.202020,0.000000
0.010101,0.202020,-0.002391
0.020202,0.202020,-0.004782
0.030303,0.202020,-0.007174
0.040404,0.202020,-0.009568
0.050505,0.202020,-0.011964
0.060606,0.202020,-0.014362
0.070707,0.202020,-0.016762
0.080808,0.202020,-0.019166
0.090909,0.202020,-0.021574
0.101010,0.202020,-0.023985
0.111111,0.202020,-0.026400
0.121212,0.202020,-0.028820
0.131313,0.202020,-0.031245
0.141414,0.202020,-0.033674
0.151515,0.202020,-0.036109
0.161616,0.202020,-0.038548
0.171717,0.202020,-0.040993
0.181818,0.202020,-0.043442
0.191919,0.202020,-0.045896
0.202020,0.202020,-0.048355
0.212121,0.202020,-0.050819
0.222222,0.202020,-0.053286
0.232323,0.202020,-0.055757
0.242424,0.202020,-0.058232
0.252525,0.202020,-0.060708
0.262626,0.202020,-0.063187
0.272727,0.202020,-0.065666
0.282828,0.202020,-0.068146
0.292929,0.202020,-0.070625
0.303030,0.202020,-0.073101
0.313131,0.202020,-0.075575
0.323232,0.202020,-0.078043
0.333333,0.202020,-0.080506
0.343434,0.202020,-0.082961
0.353535,0.202020,-0.085406
0.363636,0.202020,-0.087841
0.373737,0.202020,-0.090262
0.383838,0.202020,-0.092667
0.393939,0.202020,-0.095055
0.404040,0.202020,-0.097422
0.414141,0.202020,-0.099767
0.424242,0.202020,-0.102087
0.434343,0.202020,-0.104378
0.444444,0.202020,-0.106637
0.454545,0.202020,-0.108862
0.464646,0.202020,-0.111049
0.474747,0.202020,-0.113193
0.484848,0.202020,-0.115293
0.494949,0.202020,-0.117343
0.505051,0.202020,-0.119339
0.515152,0.202020,-0.121278
0.525253,0.202020,-0.123153
0.535354,0.202020,-0.124962
0.545455,0.202020,-0.126699
0.555556,0.202020,-0.128358
0.565657,0.202020,-0.129934
0.575758,0.202020,-0.131422
0.585859,0.202020,-0.132816
0.595960,0.202020,-0.134110
0.606061,0.202020,-0.135297
0.616162,0.202020,-0.136372
0.626263,0.202020,-0.137326
0.636364,0.202020,-0.138154
0.646465,0.202020,-0.138848
0.656566,0.202020,-0.139400
0.666667,0.202020,-0.139803
0.676768,0.202020,-0.140049
0.686869,0.202020,-0.140128
0.696970,0.202020,-0.140034
0.707071,0.202020,-0.139756
0.717172,0.202020,-0.139285
0.727273,0.202020,-0.138613
0.737374,0.202020,-0.137729
0.747475,0.202020,-0.136623
0.757576,0.202020,-0.135285
0.767677,0.202020,-0.133704
0.777778,0.202020,-0.131868
0.787879,0.202020,-0.129767
0.797980,0.202020,-0.127389
0.808081,0.202020,-0.124721
0.818182,0.202020,-0.121751
0.828283,0.202020,-0.118467
0.838384,0.202020,-0.114854
0.848485,0.202020,-0.110900
0.858586,0.202020,-0.106590
0.868687,0.202020,-0.101909
0.878788,0.202020,-0.096844
0.888889,0.202020,-0.091378
0.898990,0.202020,-0.085497
0.909091,0.202020,-0.079183
0.919192,0.202020,-0.072420
0.929293,0.202020,-0.065191
0.939394,0.202020,-0.057479
0.949495,0.202020,-0.049265
0.959596,0.202020,-0.040530
0.969697,0.202020,-0.031257
0.979798,0.202020,-0.021424
0.989899,0.202020,-0.011012
1.000000,0.202020,0.000000
0.000000,0.212121,0.000000
0.010101,0.212121,-0.002513
0.020202,0.212121,-0.005027
0.030303,0.212121,-0.007541
0.040404,0.212121,-0.010057
0.050505,0.212121,-0.012575
0.060606,0.212121,-0.015096
0.070707,0.212121,-0.017619
0.080808,0.212121,-0.020146
0.090909,0.212121,-0.022676
0.101010,0.212121,-0.025210
0.111111,0.212121,-0.027749
0.121212,0.212121,-0.030292
0.131313,0.212121,-0.032840
0.141414,0.212121,-0.035393
0.151515,0.212121,-0.037951
0.161616,0.212121,-0.040515
0.171717,0.212121,-0.043083
0.181818,0.212121,-0.045657
0.191919,0.212121,-0.048235
0.202020,0.212121,-0.050819
0.212121,0.212121,-0.053407
0.222222,0.212121,-0.055999
0.232323,0.212121,-0.058595
0.242424,0.212121,-0.061194
0.252525,0.212121,-0.063795
0.262626,0.212121,-0.066398
0.272727,0.212121,-0.069002
0.282828,0.212121,-0.071606
0.292929,0.212121,-0.074209
0.303030,0.212121,-0.076809
0.313131,0.212121,-0.079406
0.323232,0.212121,-0.081998
0.333333,0.212121,-0.084583
0.343434,0.212121,-0.087160
0.353535,0.212121,-0.089727
0.363636,0.212121,-0.092282
0.373737,0.212121,-0.094822
0.383838,0.212121,-0.097347
0.393939,0.212121,-0.099852
0.404040,0.212121,-0.102336
0.414141,0.212121,-0.104796
0.424242,0.212121,-0.107229
0.434343,0.212121,-0.109632
0.444444,0.212121,-0.112002
0.454545,0.212121,-0.114335
0.464646,0.212121,-0.116628
0.474747,0.212121,-0.118877
0.484848,0.212121,-0.121078
0.494949,0.212121,-0.123227
0.505051,0.212121,-0.125319
0.515152,0.212121,-0.127351
0.525253,0.212121,-0.129316
0.535354,0.212121,-0.131211
0.545455,0.212121,-0.133030
0.555556,0.212121,-0.134767
0.565657,0.212121,-0.136418
0.575758,0.212121,-0.137976
0.585859,0.212121,-0.139434
0.595960,0.212121,-0.140788
0.606061,0.212121,-0.142029
0.616162,0.212121,-0.143152
0.626263,0.212121,-0.144149
0.636364,0.212121,-0.145013
0.646465,0.212121,-0.145736
0.656566,0.212121,-0.146310
0.666667,0.212121,-0.146728
0.676768,0.212121,-0.146980
0.686869,0.212121,-0.147059
0.696970,0.212121,-0.146954
0.707071,0.212121,-0.146657
0.717172,0.212121,-0.146158
0.727273,0.212121,-0.145448
0.737374,0.212121,-0.144515
0.747475,0.212121,-0.143349
0.757576,0.212121,-0.141940
0.767677,0.212121,-0.140276
0.777778,0.212121,-0.138345
0.787879,0.212121,-0.136136
0.797980,0.212121,-0.133636
0.808081,0.212121,-0.130832
0.818182,0.212121,-0.127712
0.828283,0.212121,-0.124262
0.838384,0.212121,-0.120468
0.848485,0.212121,-0.116316
0.858586,0.212121,-0.111791
0.868687,0.212121,-0.106879
0.878788,0.212121,-0.101563
0.888889,0.212121,-0.095827
0.898990,0.212121,-0.089655
0.909091,0.212121,-0.083031
0.919192,0.212121,-0.075937
0.929293,0.212121,-0.068354
0.939394,0.212121,-0.060266
0.949495,0.212121,-0.051651
0.959596,0.212121,-0.042492
0.969697,0.212121,-0.032768
0.979798,0.212121,-0.022459
0.989899,0.212121,-0.011544
1.000000,0.212121,0.000000
0.000000,0.222222,0.000000
0.010101,0.222222,-0.002636
0.020202,0.222222,-0.005272
0.030303,0.222222,-0.007909
0.040404,0.222222,-0.010548
0.050505,0.222222,-0.013188
0.060606,0.222222,-0.015832
0.070707,0.222222,-0.018478
0.080808,0.222222,-0.021127
0.090909,0.222222,-0.023781
0.101010,0.222222,-0.026438
0.111111,0.222222,-0.029100
0.121212,0.222222,-0.031767
0.131313,0.222222,-0.034438
0.141414,0.222222,-0.037115
0.151515,0.222222,-0.039797
0.161616,0.222222,-0.042485
0.171717,0.222222,-0.045177
0.181818,0.222222,-0.047875
0.191919,0.222222,-0.050578
0.202020,0.222222,-0.053286
0.212121,0.222222,-0.055999
0.222222,0.222222,-0.058716
0.232323,0.222222,-0.061436
0.242424,0.222222,-0.064160
0.252525,0.222222,-0.066886
0.262626,0.222222,-0.069613
0.272727,0.222222,-0.072342
0.282828,0.222222,-0.075070
0.292929,0.222222,-0.077796
0.303030,0.222222,-0.080521
0.313131,0.222222,-0.083241
0.323232,0.222222,-0.085956
0.333333,0.222222,-0.088663
0.343434,0.222222,-0.091362
0.353535,0.222222,-0.094050
0.363636,0.222222,-0.096725
0.373737,0.222222,-0.099385
0.383838,0.222222,-0.102028
0.393939,0.222222,-0.104651
0.404040,0.222222,-0.107251
0.414141,0.222222,-0.109826
0.424242,0.222222,-0.112372
0.434343,0.222222,-0.114887
0.444444,0.222222,-0.117367
0.454545,0.222222,-0.119808
0.464646,0.222222,-0.122206
0.474747,0.222222,-0.124559
0.484848,0.222222,-0.126861
0.494949,0.222222,-0.129108
0.505051,0.222222,-0.131295
0.515152,0.222222,-0.133419
0.525253,0.222222,-0.135474
0.535354,0.222222,-0.137454
0.545455,0.222222,-0.139355
0.555556,0.222222,-0.141170
0.565657,0.222222,-0.142894
0.575758,0.222222,-0.144520
0.585859,0.222222,-0.146043
0.595960,0.222222,-0.147455
0.606061,0.222222,-0.148750
0.616162,0.222222,-0.149920
0.626263,0.222222,-0.150959
0.636364,0.222222,-0.151858
0.646465,0.222222,-0.152610
0.656566,0.222222,-0.153205
0.666667,0.222222,-0.153637
0.676768,0.222222,-0.153895
0.686869,0.222222,-0.153972
0.696970,0.222222,-0.153856
0.707071,0.222222,-0.153540
0.717172,0.222222,-0.153012
0.727273,0.222222,-0.152262
0.737374,0.222222,-0.151279
0.747475,0.222222,-0.150053
0.757576,0.222222,-0.148573
0.767677,0.222222,-0.146825
0.777778,0.222222,-0.144798
0.787879,0.222222,-0.142481
0.797980,0.222222,-0.139859
0.808081,0.222222,-0.136919
0.818182,0.222222,-0.133649
0.828283,0.222222,-0.130034
0.838384,0.222222,-0.126059
0.848485,0.222222,-0.121709
0.858586,0.222222,-0.116970
0.868687,0.222222,-0.111825
0.878788,0.222222,-0.106259
0.888889,0.222222,-0.100254
0.898990,0.222222,-0.093794
0.909091,0.222222,-0.086860
0.919192,0.222222,-0.079436
0.929293,0.222222,-0.071501
0.939394,0.222222,-0.063037
0.949495,0.222222,-0.054025
0.959596,0.222222,-0.044443
0.969697,0.222222,-0.034271
0.979798,0.222222,-0.023489
0.989899,0.222222,-0.012072
1.000000,0.222222,0.000000
0.000000,0.232323,0.000000
0.010101,0.232323,-0.002758
0.020202,0.232323,-0.005517
0.030303,0.232323,-0.008277
0.040404,0.232323,-0.011039
0.050505,0.232323,-0.013802
0.060606,0.232323,-0.016569
0.070707,0.232323,-0.019338
0.080808,0.232323,-0.022111
0.090909,0.232323,-0.024887
0.101010,0.232323,-0.027668
0.111111,0.232323,-0.030454
0.121212,0.232323,-0.033244
0.131313,0.232323,-0.036039
0.141414,0.232323,-0.038840
0.151515,0.232323,-0.041646
0.161616,0.232323,-0.044458
0.171717,0.232323,-0.047275
0.181818,0.232323,-0.050097
0.191919,0.232323,-0.052925
0.202020,0.232323,-0.055757
0.212121,0.232323,-0.058595
0.222222,0.232323,-0.061436
0.232323,0.232323,-0.064281
0.242424,0.232323,-0.067129
0.252525,0.232323,-0.069980
0.262626,0.232323,-0.072832
0.272727,0.232323,-0.075685
0.282828,0.232323,-0.078537
0.292929,0.232323,-0.081388
0.303030,0.232323,-0.084235
0.313131,0.232323,-0.087079
0.323232,0.232323,-0.089916
0.333333,0.232323,-0.092746
0.343434,0.232323,-0.095566
0.353535,0.232323,-0.098375
0.363636,0.232323,-0.101170
0.373737,0.232323,-0.103950
0.383838,0.232323,-0.106710
0.393939,0.232323,-0.109450
0.404040,0.232323,-0.112166
0.414141,0.232323,-0.114855
0.424242,0.232323,-0.117514
0.434343,0.232323,-0.120140
0.444444,0.232323,-0.122729
0.454545,0.232323,-0.125278
0.464646,0.232323,-0.127781
0.474747,0.232323,-0.130237
0.484848,0.232323,-0.132639
0.494949,0.232323,-0.134984
0.505051,0.232323,-0.137266
0.515152,0.232323,-0.139481
0.525253,0.232323,-0.141624
0.535354,0.232323,-0.143689
0.545455,0.232323,-0.145671
0.555556,0.232323,-0.147563
0.565657,0.232323,-0.149359
0.575758,0.232323,-0.151053
0.585859,0.232323,-0.152639
0.595960,0.232323,-0.154110
0.606061,0.232323,-0.155457
0.616162,0.232323,-0.156674
0.626263,0.232323,-0.157754
0.636364,0.232323,-0.158687
0.646465,0.232323,-0.159466
0.656566,0.232323,-0.160083
0.666667,0.232323,-0.160528
0.676768,0.232323,-0.160791
0.686869,0.232323,-0.160865
0.696970,0.232323,-0.160738
0.707071,0.232323,-0.160401
0.717172,0.232323,-0.159843
0.727273,0.232323,-0.159053
0.737374,0.232323,-0.158021
0.747475,0.232323,-0.156734
0.757576,0.232323,-0.155181
0.767677,0.232323,-0.153349
0.777778,0.232323,-0.151227
0.787879,0.232323,-0.148800
0.797980,0.232323,-0.146056
0.808081,0.232323,-0.142981
0.818182,0.232323,-0.139560
0.828283,0.232323,-0.135779
0.838384,0.232323,-0.131623
0.848485,0.232323,-0.127076
0.858586,0.232323,-0.122123
0.868687,0.232323,-0.116747
0.878788,0.232323,-0.110931
0.888889,0.232323,-0.104658
0.898990,0.232323,-0.097910
0.909091,0.232323,-0.090668
0.919192,0.232323,-0.082915
0.929293,0.232323,-0.074629
0.939394,0.232323,-0.065793
0.949495,0.232323,-0.056384
0.959596,0.232323,-0.046382
0.969697,0.232323,-0.035765
0.979798,0.232323,-0.024511
0.989899,0.232323,-0.012597
1.000000,0.232323,0.000000
0.000000,0.242424,0.000000
0.010101,0.242424,-0.002881
0.020202,0.242424,-0.005763
0.030303,0.242424,-0.008646
0.040404,0.242424,-0.011531
0.050505,0.242424,-0.014418
0.060606,0.242424,-0.017307
0.070707,0.242424,-0.020200
0.080808,0.242424,-0.023096
0.090909,0.242424,-0.025996
0.101010,0.242424,-0.028900
0.111111,0.242424,-0.031810
0.121212,0.242424,-0.034724
0.131313,0.242424,-0.037643
0.141414,0.242424,-0.040568
0.151515,0.242424,-0.043498
0.161616,0.242424,-0.046434
0.171717,0.242424,-0.049375
0.181818,0.242424,-0.052322
0.191919,0.242424,-0.055274
0.202020,0.242424,-0.058232
0.212121,0.242424,-0.061194
0.222222,0.242424,-0.064160
0.232323,0.242424,-0.067129
0.242424,0.242424,-0.070102
0.252525,0.242424,-0.073077
0.262626,0.242424,-0.076054
0.272727,0.242424,-0.079031
0.282828,0.242424,-0.082007
0.292929,0.242424,-0.084981
0.303030,0.242424,-0.087952
0.313131,0.242424,-0.090919
0.323232,0.242424,-0.093879
0.333333,0.242424,-0.096830
0.343434,0.242424,-0.099772
0.353535,0.242424,-0.102701
0.363636,0.242424,-0.105616
0.373737,0.242424,-0.108514
0.383838,0.242424,-0.111393
0.393939,0.242424,-0.114249
0.404040,0.242424,-0.117080
0.414141,0.242424,-0.119883
0.424242,0.242424,-0.122654
0.434343,0.242424,-0.125391
0.444444,0.242424,-0.128088
0.454545,0.242424,-0.130744
0.464646,0.242424,-0.133352
0.474747,0.242424,-0.135909
0.484848,0.242424,-0.138411
0.494949,0.242424,-0.140853
0.505051,0.242424,-0.143229
0.515152,0.242424,-0.145536
0.525253,0.242424,-0.147766
0.535354,0.242424,-0.149915
0.545455,0.242424,-0.151976
0.555556,0.242424,-0.153944
0.565657,0.242424,-0.155812
0.575758,0.242424,-0.157574
0.585859,0.242424,-0.159222
0.595960,0.242424,-0.160749
0.606061,0.242424,-0.162149
0.616162,0.242424,-0.163412
0.626263,0.242424,-0.164531
0.636364,0.242424,-0.165498
0.646465,0.242424,-0.166304
0.656566,0.242424,-0.166940
0.666667,0.242424,-0.167397
0.676768,0.242424,-0.167666
0.686869,0.242424,-0.167735
0.696970,0.242424,-0.167596
0.707071,0.242424,-0.167238
0.717172,0.242424,-0.166649
0.727273,0.242424,-0.165819
0.737374,0.242424,-0.164736
0.747475,0.242424,-0.163388
0.757576,0.242424,-0.161762
0.767677,0.242424,-0.159846
0.777778,0.242424,-0.157627
0.787879,0.242424,-0.155091
0.797980,0.242424,-0.152225
0.808081,0.242424,-0.149013
0.818182,0.242424,-0.145442
0.828283,0.242424,-0.141496
0.838384,0.242424,-0.137159
0.848485,0.242424,-0.132415
0.858586,0.242424,-0.127249
0.868687,0.242424,-0.121642
0.878788,0.242424,-0.115577
0.888889,0.242424,-0.109036
0.898990,0.242424,-0.102002
0.909091,0.242424,-0.094453
0.919192,0.242424,-0.086372
0.929293,0.242424,-0.077738
0.939394,0.242424,-0.068530
0.949495,0.242424,-0.058727
0.959596,0.242424,-0.048308
0.969697,0.242424,-0.037248
0.979798,0.242424,-0.025527
0.989899,0.242424,-0.013119
1.000000,0.242424,0.000000
0.000000,0.252525,0.000000
0.010101,0.252525,-0.003005
0.020202,0.252525,-0.006010
0.030303,0.252525,-0.009016
0.040404,0.252525,-0.012024
0.050505,0.252525,-0.015034
0.060606,0.252525,-0.018047
0.070707,0.252525,-0.021063
0.080808,0.252525,-0.024082
0.090909,0.252525,-0.027106
0.101010,0.252525,-0.030134
0.111111,0.252525,-0.033167
0.121212,0.252525,-0.036205
0.131313,0.252525,-0.039249
0.141414,0.252525,-0.042298
0.151515,0.252525,-0.045352
0.161616,0.252525,-0.048413
0.171717,0.252525,-0.051478
0.181818,0.252525,-0.054550
0.191919,0.252525,-0.057627
0.202020,0.252525,-0.060708
0.212121,0.252525,-0.063795
0.222222,0.252525,-0.066886
0.232323,0.252525,-0.069980
0.242424,0.252525,-0.073077
0.252525,0.252525,-0.076177
0.262626,0.252525,-0.079277
0.272727,0.252525,-0.082378
0.282828,0.252525,-0.085479
0.292929,0.252525,-0.088576
0.303030,0.252525,-0.091671
0.313131,0.252525,-0.094760
0.323232,0.252525,-0.097842
0.333333,0.252525,-0.100915
0.343434,0.252525,-0.103977
0.353535,0.252525,-0.107027
0.363636,0.252525,-0.110061
0.373737,0.252525,-0.113077
0.383838,0.252525,-0.116073
0.393939,0.252525,-0.119045
0.404040,0.252525,-0.121991
0.414141,0.252525,-0.124908
0.424242,0.252525,-0.127791
0.434343,0.252525,-0.130637
0.444444,0.252525,-0.133443
0.454545,0.252525,-0.136204
0.464646,0.252525,-0.138916
0.474747,0.252525,-0.141575
0.484848,0.252525,-0.144176
0.494949,0.252525,-0.146714
0.505051,0.252525,-0.149183
0.515152,0.252525,-0.151580
0.525253,0.252525,-0.153897
0.535354,0.252525,-0.156129
0.545455,0.252525,-0.158269
0.555556,0.252525,-0.160313
0.565657,0.252525,-0.162252
0.575758,0.252525,-0.164079
0.585859,0.252525,-0.165789
0.595960,0.252525,-0.167372
0.606061,0.252525,-0.168822
0.616162,0.252525,-0.170131
0.626263,0.252525,-0.171289
0.636364,0.252525,-0.172288
0.646465,0.252525,-0.173120
0.656566,0.252525,-0.173775
0.666667,0.252525,-0.174244
0.676768,0.252525,-0.174516
0.686869,0.252525,-0.174581
0.696970,0.252525,-0.174429
0.707071,0.252525,-0.174048
0.717172,0.252525,-0.173428
0.727273,0.252525,-0.172557
0.737374,0.252525,-0.171422
0.747475,0.252525,-0.170012
0.757576,0.252525,-0.168313
0.767677,0.252525,-0.166313
0.777778,0.252525,-0.163997
0.787879,0.252525,-0.161351
0.797980,0.252525,-0.158362
0.808081,0.252525,-0.155014
0.818182,0.252525,-0.151292
0.828283,0.252525,-0.147181
0.838384,0.252525,-0.142664
0.848485,0.252525,-0.137724
0.858586,0.252525,-0.132344
0.868687,0.252525,-0.126507
0.878788,0.252525,-0.120194
0.888889,0.252525,-0.113387
0.898990,0.252525,-0.106067
0.909091,0.252525,-0.098214
0.919192,0.252525,-0.089807
0.929293,0.252525,-0.080826
0.939394,0.252525,-0.071249
0.949495,0.252525,-0.061054
0.959596,0.252525,-0.050219
0.969697,0.252525,-0.038721
0.979798,0.252525,-0.026534
0.989899,0.252525,-0.013636
1.000000,0.252525,0.000000
0.000000,0.262626,0.000000
0.010101,0.262626,-0.003128
0.020202,0.262626,-0.006256
0.030303,0.262626,-0.009386
0.040404,0.262626,-0.012517
0.050505,0.262626,-0.015651
0.060606,0.262626,-0.018787
0.070707,0.262626,-0.021927
0.080808,0.262626,-0.025070
0.090909,0.262626,-0.028218
0.101010,0.262626,-0.031370
0.111111,0.262626,-0.034527
0.121212,0.262626,-0.037689
0.131313,0.262626,-0.040856
0.141414,0.262626,-0.044029
0.151515,0.262626,-0.047208
0.161616,0.262626,-0.050393
0.171717,0.262626,-0.053583
0.181818,0.262626,-0.056779
0.191919,0.262626,-0.059981
0.202020,0.262626,-0.063187
0.212121,0.262626,-0.066398
0.222222,0.262626,-0.069613
0.232323,0.262626,-0.072832
0.242424,0.262626,-0.076054
0.252525,0.262626,-0.079277
0.262626,0.262626,-0.082502
0.272727,0.262626,-0.085727
0.282828,0.262626,-0.088951
0.292929,0.262626,-0.092172
0.303030,0.262626,-0.095389
0.313131,0.262626,-0.098600
0.323232,0.262626,-0.101804
0.333333,0.262626,-0.104999
0.343434,0.262626,-0.108182
0.353535,0.262626,-0.111351
0.363636,0.262626,-0.114504
0.373737,0.262626,-0.117638
0.383838,0.262626,-0.120750
0.393939,0.262626,-0.123838
0.404040,0.262626,-0.126898
0.414141,0.262626,-0.129927
0.424242,0.262626,-0.132921
0.434343,0.262626,-0.135877
0.444444,0.262626,-0.138790
0.454545,0.262626,-0.141657
0.464646,0.262626,-0.144472
0.474747,0.262626,-0.147232
0.484848,0.262626,-0.149931
0.494949,0.262626,-0.152564
0.505051,0.262626,-0.155126
0.515152,0.262626,-0.157611
0.525253,0.262626,-0.160014
0.535354,0.262626,-0.162328
0.545455,0.262626,-0.164547
0.555556,0.262626,-0.166665
0.565657,0.262626,-0.168674
0.575758,0.262626,-0.170567
0.585859,0.262626,-0.172337
0.595960,0.262626,-0.173975
0.606061,0.262626,-0.175475
0.616162,0.262626,-0.176828
0.626263,0.262626,-0.178024
0.636364,0.262626,-0.179055
0.646465,0.262626,-0.179912
0.656566,0.262626,-0.180585
0.666667,0.262626,-0.181064
0.676768,0.262626,-0.181338
0.686869,0.262626,-0.181398
0.696970,0.262626,-0.181232
0.707071,0.262626,-0.180829
0.717172,0.262626,-0.180177
0.727273,0.262626,-0.179264
0.737374,0.262626,-0.178077
0.747475,0.262626,-0.176604
0.757576,0.262626,-0.174831
0.767677,0.262626,-0.172745
0.777778,0.262626,-0.170332
0.787879,0.262626,-0.167577
0.797980,0.262626,-0.164465
0.808081,0.262626,-0.160981
0.818182,0.262626,-0.157109
0.828283,0.262626,-0.152832
0.838384,0.262626,-0.148134
0.848485,0.262626,-0.142999
0.858586,0.262626,-0.137406
0.868687,0.262626,-0.131340
0.878788,0.262626,-0.124780
0.888889,0.262626,-0.117708
0.898990,0.262626,-0.110104
0.909091,0.262626,-0.101947
0.919192,0.262626,-0.093216
0.929293,0.262626,-0.083890
0.939394,0.262626,-0.073947
0.949495,0.262626,-0.063363
0.959596,0.262626,-0.052116
0.969697,0.262626,-0.040181
0.979798,0.262626,-0.027534
0.989899,0.262626,-0.014149
1.000000,0.262626,0.000000
0.000000,0.272727,0.000000
0.010101,0.272727,-0.003251
0.020202,0.272727,-0.006503
0.030303,0.272727,-0.009756
0.040404,0.272727,-0.013011
0.050505,0.272727,-0.016268
0.060606,0.272727,-0.019528
0.070707,0.272727,-0.022792
0.080808,0.272727,-0.026059
0.090909,0.272727,-0.029330
0.101010,0.272727,-0.032606
0.111111,0.272727,-0.035887
0.121212,0.272727,-0.039173
0.131313,0.272727,-0.042465
0.141414,0.272727,-0.045762
0.151515,0.272727,-0.049066
0.161616,0.272727,-0.052375
0.171717,0.272727,-0.055689
0.181818,0.272727,-0.059010
0.191919,0.272727,-0.062336
0.202020,0.272727,-0.065666
0.212121,0.272727,-0.069002
0.222222,0.272727,-0.072342
0.232323,0.272727,-0.075685
0.242424,0.272727,-0.079031
0.252525,0.272727,-0.082378
0.262626,0.272727,-0.085727
0.272727,0.272727,-0.089076
0.282828,0.272727,-0.092423
0.292929,0.272727,-0.095767
0.303030,0.272727,-0.099106
0.313131,0.272727,-0.102439
0.323232,0.272727,-0.105765
0.333333,0.272727,-0.109080
0.343434,0.272727,-0.112383
0.353535,0.272727,-0.115672
0.363636,0.272727,-0.118943
0.373737,0.272727,-0.122194
0.383838,0.272727,-0.125423
0.393939,0.272727,-0.128626
0.404040,0.272727,-0.131799
0.414141,0.272727,-0.134940
0.424242,0.272727,-0.138045
0.434343,0.272727,-0.141109
0.444444,0.272727,-0.144129
0.454545,0.272727,-0.147100
0.464646,0.272727,-0.150018
0.474747,0.272727,-0.152877
0.484848,0.272727,-0.155673
0.494949,0.272727,-0.158401
0.505051,0.272727,-0.161055
0.515152,0.272727,-0.163628
0.525253,0.272727,-0.166116
0.535354,0.272727,-0.168511
0.545455,0.272727,-0.170808
0.555556,0.272727,-0.172999
0.565657,0.272727,-0.175076
0.575758,0.272727,-0.177034
0.585859,0.272727,-0.178863
0.595960,0.272727,-0.180556
0.606061,0.272727,-0.182104
0.616162,0.272727,-0.183500
0.626263,0.272727,-0.184733
0.636364,0.272727,-0.185795
0.646465,0.272727,-0.186676
0.656566,0.272727,-0.187366
0.666667,0.272727,-0.187854
0.676768,0.272727,-0.188131
0.686869,0.272727,-0.188184
0.696970,0.272727,-0.188003
0.707071,0.272727,-0.187576
0.717172,0.272727,-0.186891
0.727273,0.272727,-0.185936
0.737374,0.272727,-0.184696
0.747475,0.272727,-0.183160
0.757576,0.272727,-0.181313
0.767677,0.272727,-0.179142
0.777778,0.272727,-0.176631
0.787879,0.272727,-0.173765
0.797980,0.272727,-0.170531
0.808081,0.272727,-0.166910
0.818182,0.272727,-0.162888
0.828283,0.272727,-0.158446
0.838384,0.272727,-0.153569
0.848485,0.272727,-0.148237
0.858586,0.272727,-0.142433
0.868687,0.272727,-0.136139
0.878788,0.272727,-0.129333
0.888889,0.272727,-0.121997
0.898990,0.272727,-0.114110
0.909091,0.272727,-0.105651
0.919192,0.272727,-0.096599
0.929293,0.272727,-0.086930
0.939394,0.272727,-0.076623
0.949495,0.272727,-0.065653
0.959596,0.272727,-0.053997
0.969697,0.272727,-0.041629
